"state.of.res","custid","sex","is.employed","income","marital.stat","health.ins","housing.type","recent.move","num.vehicles","age","is.employed.fix1","Median.Income","income.norm","gp","income.lt.30K","age.range","Income"
"Pennsylvania",645268,"M",TRUE,29000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,3,88,"employed",52758,0.549679669434019,0.311374041717499,TRUE,"(65,Inf]",33700
"Pennsylvania",96964,"M",TRUE,266200,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,2,69,"employed",52758,5.0456802759771,0.480390631826594,FALSE,"(65,Inf]",66000
"Pennsylvania",1322627,"M",NA,20600,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,2,54,"missing",52758,0.390462110011752,0.470979617210105,TRUE,"(25,65]",NA
"Pennsylvania",1241975,"M",TRUE,35400,"Married",FALSE,"Homeowner with mortgage/loan",FALSE,2,51,"employed",52758,0.6709882861367,0.0725317536853254,FALSE,"(25,65]",116000
"Pennsylvania",438304,"M",FALSE,9700,"Married",TRUE,"Rented",FALSE,1,77,"not employed",52758,0.18385837219,0.333801565226167,TRUE,"(65,Inf]",NA
"Pennsylvania",1108230,"F",TRUE,30400,"Widowed",TRUE,"Rented",FALSE,1,64,"employed",52758,0.576215929337731,0.815306109841913,FALSE,"(25,65]",64270
"Pennsylvania",107458,"M",TRUE,182500,"Married",TRUE,"Homeowner with mortgage/loan",TRUE,2,66,"employed",52758,3.45919102316236,0.353707583621144,FALSE,"(65,Inf]",80000
"Pennsylvania",991697,"F",NA,11000,"Never Married",FALSE,"Rented",FALSE,2,40,"missing",52758,0.208499184957732,0.831394226057455,TRUE,"(25,65]",80000
"Pennsylvania",368645,"M",TRUE,83000,"Married",TRUE,"Homeowner free and clear",FALSE,2,52,"employed",52758,1.57322112286288,0.064607584150508,FALSE,"(25,65]",40000
"Pennsylvania",361946,"M",TRUE,90600,"Married",TRUE,"Homeowner free and clear",FALSE,2,68,"employed",52758,1.71727510519732,0.377951999893412,FALSE,"(65,Inf]",NA
"Pennsylvania",1219346,"M",NA,0,"Never Married",FALSE,NA,NA,NA,23,"missing",52758,0,0.715064522344619,TRUE,"[0,25]",75000
"Pennsylvania",416624,"F",TRUE,30000,"Married",TRUE,"Rented",FALSE,1,43,"employed",52758,0.568634140793813,0.730585323879495,FALSE,"(25,65]",NA
"Pennsylvania",1401938,"F",TRUE,32000,"Divorced/Separated",TRUE,"Rented",FALSE,2,24,"employed",52758,0.606543083513401,0.373947369400412,FALSE,"[0,25]",NA
"Pennsylvania",106395,"M",TRUE,25700,"Married",TRUE,"Rented",TRUE,1,32,"employed",52758,0.4871299139467,0.714296612888575,TRUE,"(25,65]",39000
"Pennsylvania",635515,"F",TRUE,120000,"Divorced/Separated",TRUE,"Rented",FALSE,1,51,"employed",52758,2.27453656317525,0.698226979468018,FALSE,"(25,65]",NA
"Pennsylvania",252100,"M",TRUE,273000,"Never Married",TRUE,"Homeowner with mortgage/loan",FALSE,2,52,"employed",52758,5.1745706812237,0.974701031809673,FALSE,"(25,65]",145000
"Pennsylvania",844007,"M",NA,0,"Married",FALSE,NA,NA,NA,46,"missing",52758,0,0.601808254607022,TRUE,"(25,65]",28000
"Pennsylvania",1264848,"M",TRUE,36000,"Never Married",TRUE,"Rented",FALSE,0,40,"employed",52758,0.682360968952576,0.826204726705328,FALSE,"(25,65]",450
"Pennsylvania",900986,"F",TRUE,95050,"Married",TRUE,"Rented",FALSE,1,33,"employed",52758,1.8016225027484,0.609770470065996,FALSE,"(25,65]",28800
"Pennsylvania",831497,"M",TRUE,95000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,3,47,"employed",52758,1.80067477918041,0.601954541169107,FALSE,"(25,65]",36000
"Pennsylvania",30768,"M",TRUE,80000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,2,50,"employed",52758,1.5163577087835,0.58689493034035,FALSE,"(25,65]",NA
"Pennsylvania",925421,"M",TRUE,35600,"Married",FALSE,"Homeowner with mortgage/loan",FALSE,2,49,"employed",52758,0.674779180408658,0.573639776557684,FALSE,"(25,65]",NA
"Pennsylvania",980947,"F",NA,2400,"Never Married",TRUE,"Rented",TRUE,2,20,"missing",52758,0.0454907312635051,0.00618418073281646,TRUE,"[0,25]",37000
"Pennsylvania",180009,"M",FALSE,35000,"Divorced/Separated",TRUE,"Rented",TRUE,1,31,"not employed",52758,0.663406497592782,0.788454271387309,FALSE,"(25,65]",50000
"Pennsylvania",761380,"M",TRUE,71800,"Married",TRUE,"Rented",TRUE,2,34,"employed",52758,1.36093104363319,0.345844328403473,FALSE,"(25,65]",1e+05
"Pennsylvania",1386080,"F",NA,27000,"Divorced/Separated",TRUE,"Homeowner free and clear",FALSE,1,65,"missing",52758,0.511770726714432,0.616721576312557,TRUE,"(25,65]",NA
"Pennsylvania",1237055,"M",TRUE,95000,"Married",TRUE,"Rented",FALSE,1,39,"employed",52758,1.80067477918041,0.738567255670205,FALSE,"(25,65]",40000
"Pennsylvania",792130,"F",NA,30000,"Never Married",TRUE,"Homeowner free and clear",FALSE,1,72,"missing",52758,0.568634140793813,0.797392436070368,FALSE,"(65,Inf]",41000
"Pennsylvania",721921,"M",TRUE,32000,"Married",TRUE,"Rented",FALSE,3,39,"employed",52758,0.606543083513401,0.719175880309194,FALSE,"(25,65]",153000
"Pennsylvania",127965,"M",TRUE,90000,"Divorced/Separated",TRUE,"Homeowner free and clear",FALSE,1,50,"employed",52758,1.70590242238144,0.0619875402189791,FALSE,"(25,65]",165100
"Pennsylvania",1234349,"F",TRUE,68400,"Married",TRUE,"Homeowner with mortgage/loan",TRUE,1,29,"employed",52758,1.29648584100989,0.527963585918769,FALSE,"(25,65]",NA
"Pennsylvania",311095,"F",TRUE,42000,"Divorced/Separated",TRUE,"Homeowner with mortgage/loan",FALSE,2,51,"employed",52758,0.796087797111339,0.494857076788321,FALSE,"(25,65]",75000
"Pennsylvania",49496,"M",NA,94400,"Widowed",TRUE,"Homeowner free and clear",FALSE,2,88,"missing",52758,1.78930209636453,0.969727835385129,FALSE,"(65,Inf]",9000
"Pennsylvania",646808,"M",TRUE,36000,"Married",TRUE,"Rented",FALSE,0,40,"employed",52758,0.682360968952576,0.0287545416504145,FALSE,"(25,65]",NA
"Pennsylvania",518899,"M",TRUE,148000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,3,49,"employed",52758,2.80526176124948,0.332072179066017,FALSE,"(25,65]",NA
"Pennsylvania",1159694,"M",TRUE,50000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,4,41,"employed",52758,0.947723567989689,0.424067370826378,FALSE,"(25,65]",60000
"Pennsylvania",870169,"M",TRUE,30000,"Divorced/Separated",TRUE,"Homeowner with mortgage/loan",FALSE,1,36,"employed",52758,0.568634140793813,0.868112850002944,FALSE,"(25,65]",44000
"Pennsylvania",525942,"F",NA,10400,"Divorced/Separated",TRUE,"Rented",FALSE,0,78,"missing",52758,0.197126502141855,0.254741317592561,TRUE,"(65,Inf]",115800
"Pennsylvania",595225,"M",TRUE,39200,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,4,51,"employed",52758,0.743015277303916,0.60063683707267,FALSE,"(25,65]",57000
"Pennsylvania",805224,"F",TRUE,56000,"Never Married",TRUE,"Rented",TRUE,1,33,"employed",52758,1.06145039614845,0.090894459746778,FALSE,"(25,65]",42000
"Pennsylvania",117900,"M",TRUE,60000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,2,40,"employed",52758,1.13726828158763,0.702343994984403,FALSE,"(25,65]",NA
"Pennsylvania",680475,"M",TRUE,2000,"Never Married",TRUE,NA,NA,NA,21,"employed",52758,0.0379089427195876,0.139299880480394,TRUE,"[0,25]",NA
"Pennsylvania",1194722,"F",FALSE,3160,"Never Married",FALSE,"Rented",FALSE,0,40,"not employed",52758,0.0598961294969483,0.779192558256909,TRUE,"(25,65]",NA
"Pennsylvania",604839,"M",TRUE,150000,"Never Married",TRUE,"Rented",FALSE,2,25,"employed",52758,2.84317070396907,0.278984291478992,FALSE,"[0,25]",3160
"Pennsylvania",84879,"F",TRUE,29800,"Married",TRUE,"Homeowner free and clear",FALSE,2,42,"employed",52758,0.564843246521854,0.618655497441068,TRUE,"(25,65]",25000
"Pennsylvania",291599,"M",TRUE,45000,"Married",TRUE,"Rented",FALSE,2,27,"employed",52758,0.85295121119072,0.860225887736306,FALSE,"(25,65]",NA
"Pennsylvania",737283,"M",NA,0,"Married",FALSE,"Homeowner with mortgage/loan",FALSE,2,61,"missing",52758,0,0.473542851861566,TRUE,"(25,65]",18000
"Pennsylvania",991888,"M",NA,67000,"Married",TRUE,"Homeowner free and clear",FALSE,1,93,"missing",52758,1.26994958110618,0.121104223420843,FALSE,"(65,Inf]",NA
"Pennsylvania",1229417,"F",TRUE,48000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,3,0,"employed",52758,0.909814625270101,0.197063164552674,FALSE,"[0,25]",NA
"Pennsylvania",374461,"M",NA,58600,"Divorced/Separated",TRUE,"Rented",FALSE,1,80,"missing",52758,1.11073202168392,0.648733065929264,FALSE,"(65,Inf]",48000
"Pennsylvania",1354211,"M",TRUE,136800,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,3,60,"employed",52758,2.59297168201979,0.375389898894355,FALSE,"(25,65]",NA
"Pennsylvania",272748,"M",TRUE,60000,"Never Married",TRUE,"Rented",FALSE,3,44,"employed",52758,1.13726828158763,0.663729418534786,FALSE,"(25,65]",NA
"Rhode Island",684701,"M",NA,12600,"Widowed",FALSE,"Homeowner with mortgage/loan",FALSE,3,63,"missing",52103,0.24182868548836,0.749028421705589,TRUE,"(25,65]",328000
"Rhode Island",1218268,"F",NA,0,"Divorced/Separated",TRUE,"Rented",FALSE,1,57,"missing",52103,0,0.146696971263736,TRUE,"(25,65]",60000
"South Carolina",206122,"M",TRUE,127000,"Married",TRUE,"Rented",FALSE,2,47,"employed",54879,2.31418210973232,0.154693559743464,FALSE,"(25,65]",137000
"South Carolina",1026982,"M",TRUE,31200,"Never Married",FALSE,"Rented",TRUE,2,26,"employed",54879,0.568523478926365,0.0598148880526423,FALSE,"(25,65]",15400
"South Carolina",423279,"M",TRUE,24000,"Never Married",TRUE,"Rented",TRUE,3,42,"employed",54879,0.437325753020281,0.904111584881321,TRUE,"(25,65]",42000
"South Carolina",441221,"M",TRUE,93500,"Never Married",TRUE,"Rented",TRUE,0,25,"employed",54879,1.70374824614151,0.992223818553612,FALSE,"[0,25]",NA
"South Carolina",1068855,"M",TRUE,171000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,6,59,"employed",54879,3.1159459902695,0.162125353701413,FALSE,"(25,65]",NA
"South Carolina",647206,"M",TRUE,65000,"Married",FALSE,"Homeowner with mortgage/loan",FALSE,4,47,"employed",54879,1.18442391442993,0.490359022747725,FALSE,"(25,65]",46000
"South Carolina",1171358,"F",TRUE,75000,"Never Married",TRUE,"Rented",TRUE,1,40,"employed",54879,1.36664297818838,0.242826770059764,FALSE,"(25,65]",NA
"South Carolina",901246,"F",TRUE,65000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,3,39,"employed",54879,1.18442391442993,0.440039976965636,FALSE,"(25,65]",NA
"South Carolina",683320,"F",TRUE,70200,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,3,32,"employed",54879,1.27917782758432,0.277102272957563,FALSE,"(25,65]",NA
"South Carolina",342460,"M",TRUE,45000,"Married",TRUE,"Rented",FALSE,1,32,"employed",54879,0.819985786913027,0.652018817840144,FALSE,"(25,65]",NA
"South Carolina",635574,"M",TRUE,70000,"Never Married",TRUE,"Rented",FALSE,2,32,"employed",54879,1.27553344630915,0.843989668879658,FALSE,"(25,65]",85000
"South Carolina",103389,"F",TRUE,130000,"Never Married",TRUE,"Rented",TRUE,1,41,"employed",54879,2.36884782885986,0.555946600856259,FALSE,"(25,65]",78000
"South Carolina",1307013,"F",NA,0,"Widowed",FALSE,"Rented",FALSE,5,55,"missing",54879,0,0.982177724596113,TRUE,"(25,65]",NA
"South Carolina",334135,"F",TRUE,200000,"Never Married",TRUE,"Rented",TRUE,1,32,"employed",54879,3.64438127516901,0.217473747441545,FALSE,"(25,65]",65000
"South Carolina",818228,"M",NA,25750,"Widowed",TRUE,"Homeowner with mortgage/loan",FALSE,2,73,"missing",54879,0.46921408917801,0.219855210743845,TRUE,"(65,Inf]",104000
"South Carolina",341507,"M",FALSE,25000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,2,61,"not employed",54879,0.455547659396126,0.729254839243367,TRUE,"(25,65]",75000
"South Dakota",52436,"F",TRUE,139000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,2,46,"employed",43566,3.19056144699995,0.0620477248448879,FALSE,"(25,65]",150000
"Tennessee",1072259,"M",NA,10500,"Divorced/Separated",TRUE,"Homeowner with mortgage/loan",FALSE,1,60,"missing",50977,0.205975243737372,0.845180949661881,TRUE,"(25,65]",48000
"Tennessee",828208,"M",TRUE,439400,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,2,69,"employed",50977,8.61957353316201,0.555361157050356,FALSE,"(65,Inf]",91010
"Tennessee",606108,"F",TRUE,66000,"Never Married",TRUE,"Rented",TRUE,1,45,"employed",50977,1.29470153206348,0.472369265276939,FALSE,"(25,65]",68400
"Tennessee",459959,"F",NA,13300,"Widowed",TRUE,NA,NA,NA,68,"missing",50977,0.260901975400671,0.639404693851247,TRUE,"(65,Inf]",NA
"Tennessee",1407895,"M",TRUE,35000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,2,55,"employed",50977,0.686584145791239,0.178449204657227,FALSE,"(25,65]",80000
"Tennessee",1032120,"F",TRUE,184000,"Married",FALSE,"Homeowner with mortgage/loan",FALSE,2,41,"employed",50977,3.60947093787394,0.682316863676533,FALSE,"(25,65]",40200
"Tennessee",883639,"M",TRUE,55000,"Married",TRUE,"Rented",FALSE,2,38,"employed",50977,1.07891794338623,0.113132861210033,FALSE,"(25,65]",95000
"Tennessee",1398054,"M",TRUE,125000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,3,34,"employed",50977,2.45208623496871,0.796334699261934,FALSE,"(25,65]",NA
"Tennessee",716518,"M",TRUE,35050,"Married",FALSE,"Homeowner with mortgage/loan",FALSE,3,44,"employed",50977,0.687564980285227,0.842456110753119,FALSE,"(25,65]",NA
"Tennessee",383409,"M",TRUE,15000,"Never Married",FALSE,"Rented",FALSE,2,24,"employed",50977,0.294250348196245,0.415854987921193,TRUE,"[0,25]",65000
"Tennessee",363008,"F",NA,5400,"Married",TRUE,"Rented",FALSE,1,84,"missing",50977,0.105930125350648,0.817505396669731,TRUE,"(65,Inf]",45000
"Tennessee",1370515,"F",NA,15300,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,2,62,"missing",50977,0.30013535516017,0.721466649556533,TRUE,"(25,65]",104000
"Tennessee",1407195,"M",TRUE,33000,"Never Married",FALSE,"Homeowner with mortgage/loan",TRUE,1,30,"employed",50977,0.64735076603174,0.0393339265137911,FALSE,"(25,65]",50000
"Tennessee",1407867,"M",TRUE,100300,"Divorced/Separated",TRUE,"Homeowner with mortgage/loan",FALSE,3,53,"employed",50977,1.96755399493889,0.161015915218741,FALSE,"(25,65]",35400
"Tennessee",1143785,"F",TRUE,145000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,2,50,"employed",50977,2.84442003256371,0.500998986884952,FALSE,"(25,65]",615000
"Tennessee",800960,"M",NA,258000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,2,68,"missing",50977,5.06110598897542,0.9873482293915,FALSE,"(65,Inf]",14000
"Texas",819585,"M",TRUE,36000,"Never Married",FALSE,"Rented",FALSE,3,38,"employed",41979,0.857571642964339,0.144859296269715,FALSE,"(25,65]",60000
"Texas",382908,"F",NA,30200,"Widowed",TRUE,"Homeowner with mortgage/loan",FALSE,2,74,"missing",41979,0.719407322708974,0.463014821289107,FALSE,"(65,Inf]",63000
"Texas",408221,"M",TRUE,134800,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,3,60,"employed",41979,3.21112937421091,0.158725960878655,FALSE,"(25,65]",50000
"Texas",279538,"F",TRUE,62400,"Never Married",TRUE,"Rented",TRUE,1,42,"employed",41979,1.48645751447152,0.667357440805063,FALSE,"(25,65]",1e+05
"Texas",1278230,"F",TRUE,110000,"Married",TRUE,"Homeowner with mortgage/loan",TRUE,2,33,"employed",41979,2.62035779794659,0.58747756620869,FALSE,"(25,65]",NA
"Texas",1003135,"M",NA,15400,"Married",TRUE,NA,NA,NA,88,"missing",41979,0.366850091712523,0.929422443266958,TRUE,"(65,Inf]",2400
"Texas",226840,"M",TRUE,70050,"Married",TRUE,"Homeowner with mortgage/loan",TRUE,3,36,"employed",41979,1.66869148860144,0.894871446304023,FALSE,"(25,65]",22000
"Texas",1386763,"F",TRUE,43600,"Never Married",TRUE,"Rented",TRUE,1,29,"employed",41979,1.03861454536792,0.830942516913638,FALSE,"(25,65]",10000
"Texas",439284,"F",TRUE,1100,"Never Married",TRUE,"Rented",FALSE,1,32,"employed",41979,0.0262035779794659,0.152512300293893,TRUE,"(25,65]",0
"Texas",1053513,"M",TRUE,135070,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,4,59,"employed",41979,3.21756116153315,0.939051199238747,FALSE,"(25,65]",60000
"Texas",297117,"M",TRUE,130000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,2,63,"employed",41979,3.09678648848234,0.146915464429185,FALSE,"(25,65]",8000
"Texas",595944,"F",TRUE,59500,"Never Married",TRUE,"Homeowner free and clear",FALSE,1,63,"employed",41979,1.41737535434384,0.438955292105675,FALSE,"(25,65]",NA
"Texas",756099,"M",TRUE,70504,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,1,62,"employed",41979,1.6795064198766,0.235056796111166,FALSE,"(25,65]",NA
"Texas",110699,"M",TRUE,60000,"Never Married",TRUE,"Homeowner free and clear",FALSE,1,53,"employed",41979,1.42928607160723,0.284656696487218,FALSE,"(25,65]",64000
"Texas",768162,"M",TRUE,190000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,2,57,"employed",41979,4.52607256008957,0.26227491768077,FALSE,"(25,65]",36000
"Texas",156520,"M",TRUE,75000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,2,40,"employed",41979,1.78660758950904,0.801054719369859,FALSE,"(25,65]",NA
"Texas",139771,"M",TRUE,9600,"Married",TRUE,"Rented",FALSE,2,42,"employed",41979,0.228685771457157,0.534722834127024,TRUE,"(25,65]",NA
"Texas",595796,"M",NA,93400,"Married",TRUE,"Homeowner free and clear",FALSE,2,82,"missing",41979,2.22492198480192,0.979105778504163,FALSE,"(65,Inf]",68000
"Texas",40449,"M",NA,13000,"Married",TRUE,"Homeowner free and clear",FALSE,3,84,"missing",41979,0.309678648848234,0.922122527379543,TRUE,"(65,Inf]",49000
"Texas",1280826,"M",TRUE,120000,"Never Married",TRUE,"Homeowner with mortgage/loan",FALSE,1,40,"employed",41979,2.85857214321446,0.543997231172398,FALSE,"(25,65]",NA
"Texas",1076007,"M",TRUE,25000,"Never Married",TRUE,"Rented",FALSE,3,25,"employed",41979,0.59553586316968,0.397428392898291,TRUE,"[0,25]",36000
"Texas",324029,"F",TRUE,25000,"Married",TRUE,"Rented",FALSE,1,37,"employed",41979,0.59553586316968,0.654410287039354,TRUE,"(25,65]",NA
"Texas",82503,"M",TRUE,70000,"Married",TRUE,"Homeowner free and clear",FALSE,2,69,"employed",41979,1.6675004168751,0.567025171360001,FALSE,"(65,Inf]",NA
"Texas",1224734,"M",TRUE,65000,"Never Married",TRUE,"Occupied with no rent",FALSE,1,52,"employed",41979,1.54839324424117,0.714334370568395,FALSE,"(25,65]",224000
"Texas",159107,"M",NA,40000,"Widowed",TRUE,"Homeowner with mortgage/loan",FALSE,1,65,"missing",41979,0.952857381071488,0.185307926731184,FALSE,"(25,65]",40000
"Texas",668777,"M",NA,0,"Never Married",FALSE,NA,NA,NA,33,"missing",41979,0,0.845643314300105,TRUE,"(25,65]",110000
"Texas",335080,"M",TRUE,10000,"Married",TRUE,"Rented",TRUE,2,28,"employed",41979,0.238214345267872,0.78728968068026,TRUE,"(25,65]",NA
"Texas",133268,"M",TRUE,140000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,2,49,"employed",41979,3.33500083375021,0.499828058294952,FALSE,"(25,65]",120000
"Texas",997940,"F",NA,0,"Married",TRUE,"Rented",TRUE,2,27,"missing",41979,0,0.664095979882404,TRUE,"(25,65]",NA
"Texas",18487,"F",TRUE,89200,"Divorced/Separated",TRUE,"Homeowner with mortgage/loan",FALSE,1,63,"employed",41979,2.12487195978942,0.450477252248675,FALSE,"(25,65]",NA
"Texas",1297652,"M",TRUE,165200,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,3,62,"employed",41979,3.93530098382525,0.721920888405293,FALSE,"(25,65]",NA
"Texas",1329913,"F",NA,12400,"Divorced/Separated",TRUE,"Rented",FALSE,0,64,"missing",41979,0.295385788132161,0.198163105873391,TRUE,"(25,65]",NA
"Texas",62999,"M",TRUE,91000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,4,51,"employed",41979,2.16775054193764,0.558331582928076,FALSE,"(25,65]",40000
"Texas",183889,"M",TRUE,32000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,1,67,"employed",41979,0.76228590485719,0.32958971709013,FALSE,"(65,Inf]",23950
"Texas",927129,"F",FALSE,16500,"Never Married",TRUE,"Homeowner with mortgage/loan",FALSE,6,32,"not employed",41979,0.393053669691989,0.588354306528345,TRUE,"(25,65]",191500
"Texas",22295,"M",TRUE,14400,"Married",TRUE,"Homeowner free and clear",FALSE,3,54,"employed",41979,0.343028657185736,0.820166015066206,TRUE,"(25,65]",24000
"Texas",904594,"F",NA,0,"Married",FALSE,"Rented",TRUE,2,50,"missing",41979,0,0.235111323185265,TRUE,"(25,65]",2000
"Texas",97247,"F",NA,70500,"Widowed",TRUE,"Homeowner with mortgage/loan",FALSE,1,78,"missing",41979,1.6794111341385,0.757571021327749,FALSE,"(65,Inf]",NA
"Texas",509386,"F",NA,0,"Never Married",TRUE,NA,NA,NA,85,"missing",41979,0,0.147118014283478,TRUE,"(65,Inf]",NA
"Texas",445937,"F",NA,69900,"Widowed",TRUE,"Rented",FALSE,1,86,"missing",41979,1.66511827342243,0.648316842038184,FALSE,"(65,Inf]",165200
"Texas",688736,"F",NA,0,"Married",TRUE,"Rented",FALSE,2,34,"missing",41979,0,0.945910723647103,TRUE,"(25,65]",19200
"Texas",1034994,"F",NA,10400,"Widowed",TRUE,"Occupied with no rent",FALSE,2,57,"missing",41979,0.247742919078587,0.0226988790091127,TRUE,"(25,65]",23000
"Texas",1268916,"M",TRUE,49000,"Married",FALSE,"Rented",FALSE,2,42,"employed",41979,1.16725029181257,0.781455639982596,FALSE,"(25,65]",43400
"Texas",1144205,"M",TRUE,28000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,2,65,"employed",41979,0.667000166750042,0.574056880082935,TRUE,"(25,65]",14400
"Texas",1100932,"F",FALSE,11400,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,2,40,"not employed",41979,0.271564353605374,0.955926540540531,TRUE,"(25,65]",NA
"Texas",274182,"M",TRUE,80000,"Married",FALSE,"Homeowner with mortgage/loan",FALSE,2,36,"employed",41979,1.90571476214298,0.214305231813341,FALSE,"(25,65]",18000
"Texas",684640,"M",TRUE,18200,"Divorced/Separated",TRUE,"Rented",FALSE,1,70,"employed",41979,0.433550108387527,0.285910265520215,TRUE,"(65,Inf]",NA
"Texas",1359848,"F",FALSE,13000,"Married",FALSE,"Homeowner free and clear",FALSE,4,59,"not employed",41979,0.309678648848234,0.0259768224786967,TRUE,"(25,65]",55000
"Texas",395888,"M",TRUE,10800,"Married",FALSE,"Rented",FALSE,1,29,"employed",41979,0.257271492889302,0.92394910659641,TRUE,"(25,65]",NA
"Texas",966699,"M",TRUE,70000,"Divorced/Separated",TRUE,"Rented",FALSE,1,50,"employed",41979,1.6675004168751,0.189987470163032,FALSE,"(25,65]",NA
"Texas",1310634,"M",TRUE,18000,"Never Married",FALSE,"Rented",FALSE,0,24,"employed",41979,0.42878582148217,0.0770957726053894,TRUE,"[0,25]",30000
"Utah",642727,"F",TRUE,48000,"Divorced/Separated",TRUE,"Homeowner with mortgage/loan",FALSE,1,58,"employed",49172,0.97616529732368,0.960543157765642,FALSE,"(25,65]",NA
"Utah",824378,"F",NA,48000,"Widowed",TRUE,"Homeowner free and clear",FALSE,1,75,"missing",49172,0.97616529732368,0.931651302147657,FALSE,"(65,Inf]",4000
"Utah",795198,"F",FALSE,23800,"Married",TRUE,"Rented",FALSE,2,31,"not employed",49172,0.484015293256325,0.0108201657421887,TRUE,"(25,65]",NA
"Utah",612775,"M",TRUE,150000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,2,34,"employed",49172,3.0505165541365,0.487442497629672,FALSE,"(25,65]",75200
"Utah",349344,"M",TRUE,77000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,4,55,"employed",49172,1.5659318311234,0.651435433654115,FALSE,"(25,65]",NA
"Vermont",518076,"F",NA,40600,"Widowed",TRUE,"Homeowner free and clear",FALSE,2,73,"missing",63329,0.641096496076047,0.067688959185034,FALSE,"(65,Inf]",22250
"Virginia",1328084,"F",FALSE,4000,"Married",TRUE,"Rented",FALSE,2,42,"not employed",53914,0.0741922320733019,0.592095889849588,TRUE,"(25,65]",28500
"Virginia",1335632,"M",TRUE,28500,"Divorced/Separated",TRUE,"Homeowner with mortgage/loan",FALSE,1,56,"employed",53914,0.528619653522276,0.894196663750336,TRUE,"(25,65]",40000
"Virginia",53214,"M",TRUE,84010,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,2,57,"employed",53914,1.55822235411952,0.389968523057178,FALSE,"(25,65]",NA
"Virginia",468344,"F",TRUE,35000,"Never Married",TRUE,"Homeowner with mortgage/loan",FALSE,2,28,"employed",53914,0.649182030641392,0.258605303941295,FALSE,"(25,65]",1200
"Virginia",1388751,"F",FALSE,39000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,3,45,"not employed",53914,0.723374262714694,0.563119234750047,FALSE,"(25,65]",213000
"Virginia",873626,"F",TRUE,35000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,2,46,"employed",53914,0.649182030641392,0.936698974343017,FALSE,"(25,65]",NA
"Virginia",117491,"M",TRUE,110000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,4,58,"employed",53914,2.0402863820158,0.805382939754054,FALSE,"(25,65]",136800
"Virginia",415060,"F",FALSE,16000,"Divorced/Separated",TRUE,"Homeowner with mortgage/loan",FALSE,1,60,"not employed",53914,0.296768928293208,0.112282044254243,TRUE,"(25,65]",NA
"Virginia",527928,"F",TRUE,93300,"Never Married",TRUE,"Homeowner with mortgage/loan",FALSE,1,43,"employed",53914,1.73053381310977,0.881891094846651,FALSE,"(25,65]",50000
"Virginia",304200,"F",FALSE,0,"Divorced/Separated",FALSE,"Homeowner with mortgage/loan",FALSE,1,53,"not employed",53914,0,0.587694633053616,TRUE,"(25,65]",92000
"Virginia",1264160,"F",NA,34400,"Widowed",TRUE,"Homeowner free and clear",FALSE,1,80,"missing",53914,0.638053195830397,0.890066568739712,FALSE,"(65,Inf]",NA
"Virginia",1034979,"F",NA,750,"Never Married",TRUE,"Rented",FALSE,1,38,"missing",53914,0.0139110435137441,0.103165057953447,TRUE,"(25,65]",13000
"Virginia",149429,"M",TRUE,90000,"Never Married",TRUE,"Homeowner with mortgage/loan",FALSE,2,41,"employed",53914,1.66932522164929,0.917947807116434,FALSE,"(25,65]",NA
